INPUT_TABLE
Variable ID
Tech

region,supplysector,subsector,technology,apply.to,from.year,to.year,interpolation.function,CO2,share.weight,input.cost
Korea,Pork,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.2065
Korea,Pork,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.2065
Korea,Pork,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.2065
Korea,Poultry,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.2358
Korea,Poultry,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.2358
Korea,Poultry,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.2358
Korea,Poultry,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.2358
Korea,SheepGoat,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.05
Korea,SheepGoat,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.05
Korea,SheepGoat,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.05
Korea,SheepGoat,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.05
Korea,SheepGoat,Pastoral,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.05
Korea,SheepGoat,Pastoral,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.05
Korea,SheepGoat,Pastoral,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.05
Korea,SheepGoat,Pastoral,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.05
Latin America,Beef,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.453
Latin America,Beef,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.453
Latin America,Beef,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.453
Latin America,Beef,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.453
Latin America,Beef,Pastoral,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.453
Latin America,Beef,Pastoral,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.453
Latin America,Beef,Pastoral,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.453
Latin America,Beef,Pastoral,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.453
Latin America,Dairy,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.0769
Latin America,Dairy,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.0769
Latin America,Dairy,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.0769
Latin America,Dairy,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.0769
Latin America,Dairy,Pastoral,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.0769
Latin America,Dairy,Pastoral,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.0769
Latin America,Dairy,Pastoral,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.0769
Latin America,Dairy,Pastoral,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.0769
Latin America,Pork,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.2065
Latin America,Pork,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.2065
Latin America,Pork,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.2065
Latin America,Pork,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.2065
Latin America,Poultry,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.2358
Latin America,Poultry,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.2358
Latin America,Poultry,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.2358
Latin America,Poultry,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.2358
Latin America,SheepGoat,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.05
Latin America,SheepGoat,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.05
Latin America,SheepGoat,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.05
Latin America,SheepGoat,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.05
Latin America,SheepGoat,Pastoral,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.05
Latin America,SheepGoat,Pastoral,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.05
Latin America,SheepGoat,Pastoral,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.05
Latin America,SheepGoat,Pastoral,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.05
Middle East,Beef,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.453
Middle East,Beef,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.453
Middle East,Beef,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.453
Middle East,Beef,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.453
Middle East,Beef,Pastoral,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.453
Middle East,Beef,Pastoral,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.453
Middle East,Beef,Pastoral,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.453
Middle East,Beef,Pastoral,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.453
Middle East,Dairy,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.0769
Middle East,Dairy,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.0769
Middle East,Dairy,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.0769
Middle East,Dairy,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.0769
Middle East,Dairy,Pastoral,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.0769
Middle East,Dairy,Pastoral,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.0769
Middle East,Dairy,Pastoral,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.0769
Middle East,Dairy,Pastoral,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.0769
Middle East,Pork,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.2065
Middle East,Pork,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.2065
Middle East,Pork,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.2065
Middle East,Pork,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.2065
Middle East,Poultry,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.2358
Middle East,Poultry,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.2358
Middle East,Poultry,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.2358
Middle East,Poultry,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.2358
Middle East,SheepGoat,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.05
Middle East,SheepGoat,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.05
Middle East,SheepGoat,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.05
Middle East,SheepGoat,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.05
Middle East,SheepGoat,Pastoral,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.05
Middle East,SheepGoat,Pastoral,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.05
Middle East,SheepGoat,Pastoral,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.05
Middle East,SheepGoat,Pastoral,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.05
Southeast Asia,Beef,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.453
Southeast Asia,Beef,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.453
Southeast Asia,Beef,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.453
Southeast Asia,Beef,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.453
Southeast Asia,Beef,Pastoral,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.453
Southeast Asia,Beef,Pastoral,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.453
Southeast Asia,Beef,Pastoral,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.453
Southeast Asia,Beef,Pastoral,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.453
Southeast Asia,Dairy,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.0769
Southeast Asia,Dairy,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.0769
Southeast Asia,Dairy,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.0769
Southeast Asia,Dairy,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.0769
Southeast Asia,Dairy,Pastoral,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.0769
Southeast Asia,Dairy,Pastoral,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.0769
Southeast Asia,Dairy,Pastoral,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.0769
Southeast Asia,Dairy,Pastoral,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.0769
Southeast Asia,Pork,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.2065
Southeast Asia,Pork,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.2065
Southeast Asia,Pork,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.2065
Southeast Asia,Pork,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.2065
Southeast Asia,Poultry,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.2358
Southeast Asia,Poultry,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.2358
Southeast Asia,Poultry,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.2358
Southeast Asia,Poultry,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.2358
Southeast Asia,SheepGoat,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.05
Southeast Asia,SheepGoat,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.05
Southeast Asia,SheepGoat,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.05
Southeast Asia,SheepGoat,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.05
Southeast Asia,SheepGoat,Pastoral,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.05
Southeast Asia,SheepGoat,Pastoral,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.05
Southeast Asia,SheepGoat,Pastoral,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.05
Southeast Asia,SheepGoat,Pastoral,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.05
USA,Beef,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.453
USA,Beef,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.453
USA,Beef,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.453
USA,Beef,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.453
USA,Beef,Pastoral,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.453
USA,Beef,Pastoral,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.453
USA,Beef,Pastoral,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.453
USA,Beef,Pastoral,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.453
USA,Dairy,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.0769
USA,Dairy,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.0769
USA,Dairy,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.0769
USA,Dairy,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.0769
USA,Dairy,Pastoral,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.0769
USA,Dairy,Pastoral,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.0769
USA,Dairy,Pastoral,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.0769
USA,Dairy,Pastoral,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.0769
USA,Pork,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.2065
USA,Pork,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.2065
USA,Pork,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.2065
USA,Pork,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.2065
USA,Poultry,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.2358
USA,Poultry,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.2358
USA,Poultry,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.2358
USA,Poultry,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.2358
USA,SheepGoat,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.05
USA,SheepGoat,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.05
USA,SheepGoat,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.05
USA,SheepGoat,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.05
USA,SheepGoat,Pastoral,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.05
USA,SheepGoat,Pastoral,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.05
USA,SheepGoat,Pastoral,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.05
USA,SheepGoat,Pastoral,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.05
Western Europe,Beef,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.453
Western Europe,Beef,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.453
Western Europe,Beef,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.453
Western Europe,Beef,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.453
Western Europe,Beef,Pastoral,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.453
Western Europe,Beef,Pastoral,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.453
Western Europe,Beef,Pastoral,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.453
Western Europe,Beef,Pastoral,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.453
Western Europe,Dairy,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.0769
Western Europe,Dairy,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.0769
Western Europe,Dairy,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.0769
Western Europe,Dairy,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.0769
Western Europe,Dairy,Pastoral,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.0769
Western Europe,Dairy,Pastoral,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.0769
Western Europe,Dairy,Pastoral,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.0769
Western Europe,Dairy,Pastoral,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.0769
Western Europe,Pork,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.2065
Western Europe,Pork,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.2065
Western Europe,Pork,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.2065
Western Europe,Pork,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.2065
Western Europe,Poultry,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.2358
Western Europe,Poultry,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.2358
Western Europe,Poultry,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.2358
Western Europe,Poultry,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.2358
Western Europe,SheepGoat,Mixed,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.05
Western Europe,SheepGoat,Mixed,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.05
Western Europe,SheepGoat,Mixed,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.05
Western Europe,SheepGoat,Mixed,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.05
Western Europe,SheepGoat,Pastoral,FodderHerb_Residue,share-weight,2005,9999,fixed,CO2,1,0.05
Western Europe,SheepGoat,Pastoral,Pasture_FodderGrass,share-weight,2005,9999,fixed,CO2,1,0.05
Western Europe,SheepGoat,Pastoral,FeedCrops,share-weight,2005,9999,fixed,CO2,1,0.05
Western Europe,SheepGoat,Pastoral,Scavenging_Other,share-weight,2005,9999,fixed,CO2,1,0.05
